Year,RK,ID,NAME,TEAM,SALARY,POS,GMS,PASS_YDS,PASS_TD,PASS_INT,RUSH_YDS,RUSH_TD,RUSH_REC,REC_YDS,REC_TD,DEF_SCK,DEF_INT,DEF_FF,DEF_FR,FPTS_G,FPTS
2018,277,19926,Kenny Young,BAL,1119904.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2021,734,19952,Kentavius Street,SF,######,DT,17,0,0,0,0,0,0,0,0,3,0,1,0,2.5,42.7
2016,146,18524,Kentrell Brice,GB,657499.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8
2019,371,18077,Kentrell Brothers,MIN,720000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,18077,Kentrell Brothers,MIN,540000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,443,18003,Kenyan Drake,LV,3000000.00,RB,12,0,0,0,254,2,30,291,1,0,0,0,0,6,72.5
2016,342,18003,Kenyan Drake,MIA,1271260.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,192,16403,Kerry Wynn,NYG,600000.00,DE,1,0,0,0,0,0,0,0,0,1,0,0,0,5.4,5.4
2014,290,15010,Kerwynn Williams,ARI,420000.00,RB,1,0,0,0,23,0,3,0,0,0,0,0,0,2.3,2.3
2015,197,13974,Keshawn Martin,NE,727729.00,WR,2,0,0,0,0,0,2,57,0,0,0,0,0,2.8,5.7
2020,431,21788,Ke'Shawn Vaughn,TB,1628908.00,RB,1,0,0,0,21,0,0,0,0,0,0,0,0,0.1,0.1
2014,340,13586,Kevin Brock,CIN,436764.00,TE,1,0,0,0,0,0,1,7,0,0,0,0,0,0.7,0.7
2021,130,17994,Kevin Byard,TEN,11700000.00,FS,17,0,0,0,0,0,0,0,0,1,5,2,1,7.7,131.1
2020,249,17994,Kevin Byard,TEN,9100000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2019,34,17994,Kevin Byard,TEN,11025000.00,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,7.3,22
2017,76,17994,Kevin Byard,TEN,1052221.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
2017,357,17957,Kevin Dodd,TEN,747832.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1082,20773,Kevin Givens,SF,29118.00,DT,13,0,0,0,0,0,0,0,0,0,0,1,0,1.4,18
2020,231,16777,Kevin Johnson,CLE,3620750.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2019,146,16777,Kevin Johnson,BUF,3048557.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8
2015,268,16777,Kevin Johnson,HOU,6076223.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2021,872,18925,Kevin King,GB,4929412.00,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,3.2,32.5
2020,121,18925,Kevin King,GB,1612341.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.8,11.5
2019,146,18925,Kevin King,GB,1108717.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2015,356,15372,Kevin McDermott,MIN,585000.00,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,756,15227,Kevin Minter,TB,1212500.00,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.7
2020,218,15227,Kevin Minter,TB,1187500.00,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5.5
2015,111,15227,Kevin Minter,ARI,934563.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11
2014,294,15227,Kevin Minter,ARI,604559.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2014,360,16689,Kevin Norwood,SEA,840108.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,18293,Kevin Peterson,LAR,164118.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1205,16690,Kevin Pierre-Louis,HOU,3191170.00,ILB,9,0,0,0,0,0,0,0,0,0,0,0,1,1.3,12
2020,408,16690,Kevin Pierre-Louis,WAS,2956250.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2017,164,16690,Kevin Pierre-Louis,KC,690000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,1,0,8,8
2016,342,16690,Kevin Pierre-Louis,SEA,600000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,16690,Kevin Pierre-Louis,SEA,610680.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,434,20134,Kevin Rader,PIT,215292.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,263,3847,Kevin Reddick,CAR,87352.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,1,1.5,3
2015,280,16734,Kevin Smith,SEA,254592.00,WR,2,0,0,0,0,0,2,21,0,0,0,0,0,1,2.1
2021,1415,21536,Kevin Strong,TEN,######,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.5
2014,152,6465,Kevin Williams,SEA,2078125.00,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8
2020,434,20679,KhaDarel Hodge,CLE,931313.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,20679,KhaDarel Hodge,LAR,423529.00,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,368,22017,Khaleke Hudson,WAS,922600.00,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2019,269,20934,Khalen Saunders,KC,1410180.00,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5
2020,434,22070,Khalil Davis,TB,783212.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,649,16323,Khalil Mack,CHI,17246000.00,OLB,7,0,0,0,0,0,0,0,0,6,0,0,1,7.1,50
2020,288,16323,Khalil Mack,CHI,17220423.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2018,139,16323,Khalil Mack,CHI,41000000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5
2016,107,16323,Khalil Mack,LV,2117909.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5
2021,1909,21310,Khari Blasingame,TEN,######,FB,11,0,0,0,6,0,2,4,0,0,0,0,0,-0.1,-1
2020,434,21310,Khari Blasingame,TEN,675000.00,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,21310,Khari Blasingame,TEN,203823.00,FB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,249,20991,Khari Willis,IND,1132650.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2016,263,16493,Khyri Thornton,DET,525000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,306,14864,Kiko Alonso,NO,2550000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2016,223,14864,Kiko Alonso,MIA,991418.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
2020,187,22079,Kindle Vildor,CHI,1044316.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2019,232,20848,Kingsley Keke,GB,808264.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2021,12,14252,Kirk Cousins,MIN,21000000.00,QB,16,4221,33,7,115,1,0,0,0,0,0,0,0,18.8,300.34
2019,33,14252,Kirk Cousins,MIN,28000000.00,QB,2,414,2,1,-1,0,0,0,0,0,0,0,0,11.2,22.46
2015,39,14252,Kirk Cousins,WAS,824007.00,QB,1,329,1,0,2,1,0,0,0,0,0,0,0,21.4,21.36
2015,241,15045,Knile Davis,KC,610000.00,RB,2,0,0,0,42,0,2,13,0,0,0,0,0,1.8,3.5
2015,20,16555,Kony Ealy,CAR,706035.00,DE,3,0,0,0,0,0,0,0,0,3,1,1,1,9.3,27.8
2014,245,16555,Kony Ealy,CAR,1319512.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2019,322,21036,Kris Boyd,MIN,604257.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2020,434,22084,Kristian Fulton,TEN,1910622.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1901,20089,Kurt Benkert,GB,######,QB,1,0,0,0,-1,0,0,0,0,0,0,0,0,-0.1,-0.1
2019,371,11311,Kurt Coleman,BUF,1000395.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,349,11311,Kurt Coleman,NO,6300000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2017,210,11311,Kurt Coleman,CAR,2400000.00,FS,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
2015,38,11311,Kurt Coleman,CAR,1995570.00,FS,3,0,0,0,0,0,0,0,0,0,2,0,0,7.2,21.5
2015,356,17164,Kurtis Drummond,HOU,260882.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,497,16143,K'Waun Williams,SF,2377500.00,CB,14,0,0,0,0,0,0,0,0,1,1,1,0,4.7,66.4
2019,31,16143,K'Waun Williams,SF,1834375.00,CB,3,0,0,0,0,0,0,0,0,1,0,1,0,7.8,23.5
2021,572,22689,Kwity Paye,IND,7943515.00,DE,15,0,0,0,0,0,0,0,0,4,0,1,2,3.8,57.3
2021,406,16885,Kwon Alexander,NO,1127500.00,OLB,12,0,0,0,0,0,0,0,0,3.5,1,1,1,6.5,78.45
2019,217,16885,Kwon Alexander,SF,14292000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2021,1328,20053,Kyle Allen,WAS,56470.00,QB,2,120,1,0,11,0,0,0,0,0,0,0,0,4,7.9
2014,165,10091,Kyle Arrington,NE,2000000.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7
2021,220,21926,Kyle Dugger,NE,4450788.00,S,15,0,0,0,0,0,0,0,0,0,4,0,1,7.2,108
2018,199,16913,Kyle Emanuel,LAC,1907000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5
2021,620,16432,Kyle Fuller,DEN,9470588.00,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5
2020,266,16432,Kyle Fuller,CHI,13059818.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2018,182,16432,Kyle Fuller,CHI,97941.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2021,711,14901,Kyle Juszczyk,SF,5475000.00,FB,17,0,0,0,22,1,30,296,1,0,0,0,0,2.6,43.8
2019,126,14901,Kyle Juszczyk,SF,4600000.00,FB,3,0,0,0,0,0,3,39,1,0,0,0,0,3.3,9.9
2014,221,14901,Kyle Juszczyk,BAL,640525.00,FB,2,0,0,0,0,0,6,45,0,0,0,0,0,2.2,4.5
2017,357,10977,Kyle Love,CAR,1160000.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,184,10977,Kyle Love,CAR,745000.00,NT,3,0,0,0,0,0,0,0,0,1,0,0,0,2.1,6.2
2014,343,10977,Kyle Love,CAR,85882.00,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2021,1028,18421,Kyle Peko,TEN,######,NT,8,0,0,0,0,0,0,0,0,2,0,1,0,2.6,21
2021,1077,21165,Kyle Phillips,NYJ,######,DE,7,0,0,0,0,0,0,0,0,1,0,0,0,2.6,18.4
2021,216,22508,Kyle Pitts,ATL,21954904.00,TE,17,0,0,0,0,0,68,1026,1,0,0,0,0,6.4,108.6
2021,849,13275,Kyle Rudolph,NYG,7000000.00,TE,16,0,0,0,0,0,26,257,1,0,0,0,0,2.1,33.7
2019,130,13275,Kyle Rudolph,MIN,9350000.00,TE,2,0,0,0,0,0,6,35,1,0,0,0,0,4.8,9.5
2017,118,13275,Kyle Rudolph,MIN,5500000.00,TE,2,0,0,0,0,0,6,53,1,0,0,0,0,5.6,11.3
2015,276,13275,Kyle Rudolph,MIN,5140625.00,TE,1,0,0,0,0,0,1,24,0,0,0,0,0,2.4,2.4
2021,224,16467,Kyle Van Noy,NE,7000000.00,LB,16,0,0,0,0,0,0,0,0,5,1,2,1,6.7,107.7
2019,93,16467,Kyle Van Noy,NE,5093750.00,LB,1,0,0,0,0,0,0,0,0,1,0,1,0,12,12
2018,7,16467,Kyle Van Noy,NE,2500000.00,LB,3,0,0,0,0,0,0,0,0,3,0,1,0,13.1,39.3
2017,29,16467,Kyle Van Noy,NE,4615741.00,LB,3,0,0,0,0,0,0,0,0,1,0,1,0,8.5,25.4
2016,79,16467,Kyle Van Noy,NE,516191.00,LB,3,0,0,0,0,0,0,0,0,0.5,0,1,0,4.8,14.45
2014,360,16467,Kyle Van Noy,DET,2475917.00,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,14167,Kyle Wilber,DAL,2000000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,197,14167,Kyle Wilber,DAL,570000.00,OLB,2,0,0,0,0,0,0,0,0,0,1,0,0,2.8,5.5
2017,278,2550,Kyle Williams,BUF,6800000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2021,1243,22823,Kylen Granson,IND,1366368.00,TE,17,0,0,0,0,0,11,106,0,0,0,0,0,0.6,10.6
2021,849,18016,Kyler Fackrell,LAC,1500000.00,OLB,13,0,0,0,0,0,0,0,0,3,0,1,0,2.6,33.7
2019,173,18016,Kyler Fackrell,GB,2025000.00,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,3.4,6.8
2016,342,18016,Kyler Fackrell,GB,1144048.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,20889,Kyler Murray,ARI,3866240.00,QB,14,3787,24,10,423,5,0,7,0,0,0,0,0,21.5,300.48
2021,1546,19965,Kylie Fitts,ARI,######,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2
2018,366,19965,Kylie Fitts,CHI,652200.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1702,21234,Kyron Brown,DAL,######,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,103,19940,Kyzir White,LAC,2183000.00,ILB,17,0,0,0,0,0,0,0,0,1,2,2,0,8.5,145.1
2021,1193,21008,L.J. Collier,SEA,1480098.00,DE,10,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12.5
2020,342,21008,L.J. Collier,SEA,987549.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2020,155,13892,L.J. Fort,BAL,3390363.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2,8.5
2019,252,13892,L.J. Fort,BAL,754196.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2017,278,13892,L.J. Fort,PIT,542647.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2016,342,13892,L.J. Fort,PIT,216174.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,13892,L.J. Fort,PIT,25588.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,5668,L.P. Ladouceur,DAL,1105000.00,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,5668,L.P. Ladouceur,DAL,1050000.00,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,5668,L.P. Ladouceur,DAL,885000.00,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,312,17247,Ladarius Gunter,CAR,578816.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,73,17247,Ladarius Gunter,GB,985487.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5,15
2015,281,17247,Ladarius Gunter,GB,458616.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2017,357,18573,Lafayette Pitts,BUF,317650.00,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,18573,Lafayette Pitts,MIA,211760.00,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,21,19781,Lamar Jackson,BAL,1771588.00,QB,12,2882,16,13,767,2,0,0,0,0,0,0,0,20,239.98
2021,1702,22049,Lamar Jackson,NYJ,1771588.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15,19781,Lamar Jackson,BAL,1535980.00,QB,2,341,0,2,170,1,0,0,0,0,0,0,0,16.3,32.64
2019,23,19781,Lamar Jackson,BAL,1002510.00,QB,1,365,1,2,143,0,0,0,0,0,0,0,0,26.9,26.9
2018,59,19781,Lamar Jackson,BAL,5448471.00,QB,1,194,2,1,54,0,0,0,0,0,0,0,0,17.2,17.16
2018,145,13791,Lamar Miller,HOU,5703125.00,RB,1,0,0,0,18,0,8,63,0,0,0,0,0,8.1,8.1
2016,41,13791,Lamar Miller,HOU,8500000.00,RB,2,0,0,0,146,1,4,16,0,0,0,0,0,11.1,22.2
2021,1618,16625,Lamarcus Joyner,NYJ,2911754.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,97,16625,Lamarcus Joyner,LAR,11287000.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
2017,129,16625,Lamarcus Joyner,LAR,1105934.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5
2014,360,16272,Lamin Barrow,DEN,611160.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,14731,Lance Dunbar,DAL,1184375.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,14731,Lance Dunbar,DAL,570000.00,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,319,12209,Landon Cohen,SEA,730000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2021,277,16794,Landon Collins,WAS,12718750.00,SS,13,0,0,0,0,0,0,0,0,3,2,1,2,7.6,98.2
2016,91,16794,Landon Collins,NYG,713208.00,SS,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13
2015,465,14971,Landry Jones,PIT,610574.00,QB,1,11,0,1,0,0,0,0,0,0,0,0,0,-1.6,-1.56
2019,371,17914,Laquon Treadwell,MIN,592941.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,17914,Laquon Treadwell,MIN,901590.00,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,141,9788,Lardarius Webb,BAL,7500000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2,8.5
2014,92,6259,LaRon Landry,IND,3000000.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
2018,311,15450,LaRoy Reynolds,PHI,880000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2017,171,15450,LaRoy Reynolds,ATL,1300000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,2,3.8,7.5
2016,342,15450,LaRoy Reynolds,ATL,675000.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,408,21880,Larrell Murchison,TEN,887744.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2016,342,15782,Larry Donnell,NYG,1671000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,24,5571,Larry Fitzgerald,ARI,11013887.00,WR,2,0,0,0,0,0,12,206,1,0,0,0,0,13.3,26.6
2014,260,5571,Larry Fitzgerald,ARI,13000000.00,WR,1,0,0,0,0,0,3,31,0,0,0,0,0,3.1,3.1
2014,197,40,Larry Foote,ARI,955000.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5
2021,341,18952,Larry Ogunjobi,CIN,6176471.00,DT,16,0,0,0,0,0,0,0,0,7,0,0,0,5.4,86.15
2020,325,18952,Larry Ogunjobi,CLE,2324951.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.5
2021,299,15071,Latavius Murray,BAL,3200000.00,RB,14,0,0,0,501,6,10,75,0,0,0,0,0,6.7,93.6
2020,164,15071,Latavius Murray,NO,3200000.00,RB,1,0,0,0,9,0,2,11,1,0,0,0,0,8,8
2019,269,15071,Latavius Murray,NO,4400000.00,RB,1,0,0,0,21,0,1,4,0,0,0,0,0,2.5,2.5
2017,74,15071,Latavius Murray,MIN,4250000.00,RB,2,0,0,0,68,1,4,28,0,0,0,0,0,7.8,15.6
2016,110,15071,Latavius Murray,LV,675000.00,RB,1,0,0,0,39,1,1,12,0,0,0,0,0,11.1,11.1
2021,245,14375,Lavonte David,TB,12500000.00,ILB,12,0,0,0,0,0,0,0,0,2,0,2,1,8.8,105.1
2020,13,14375,Lavonte David,TB,10750000.00,ILB,4,0,0,0,0,0,0,0,0,1,0,0,0,8.3,33.1
2021,527,14743,Lawrence Guy,NE,2500000.00,DE,17,0,0,0,0,0,0,0,0,1.5,0,0,1,3.7,62.4
2019,252,14743,Lawrence Guy,NE,3500000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2018,144,14743,Lawrence Guy,NE,3000000.00,DE,3,0,0,0,0,0,0,0,0,0.5,0,0,0,2.7,8.15
2017,70,14743,Lawrence Guy,NE,5600000.00,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,5.3,16
2014,360,14743,Lawrence Guy,BAL,469411.00,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,16,7420,Lawrence Timmons,PIT,8750000.00,OLB,3,0,0,0,0,0,0,0,0,2,0,0,0,11.7,35.1
2015,146,7420,Lawrence Timmons,PIT,7519288.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2,8.5
2014,165,7420,Lawrence Timmons,PIT,6750000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2021,1193,12777,Lee Smith,ATL,1800000.00,TE,16,0,0,0,0,0,9,65,1,0,0,0,0,0.8,12.5
2020,434,12777,Lee Smith,BUF,3304699.00,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,354,12777,Lee Smith,BUF,3528124.00,TE,1,0,0,0,0,0,1,8,0,0,0,0,0,0.8,0.8
2017,15,12296,LeGarrette Blount,PHI,1250000.00,RB,3,0,0,0,130,3,0,0,0,0,0,0,0,10.3,31
2016,70,12296,LeGarrette Blount,NE,1500609.00,RB,3,0,0,0,109,1,1,8,0,0,0,0,0,5.2,15.7
2014,9,12296,LeGarrette Blount,NE,257647.00,RB,3,0,0,0,189,3,0,0,0,0,0,0,0,12.3,36.9
2021,425,19838,Leighton Vander Esch,DAL,2095606.00,OLB,17,0,0,0,0,0,0,0,0,1,1,0,0,4.4,75.2
2016,173,1650,Leon Hall,NYG,1375000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2015,252,1650,Leon Hall,CIN,7800000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2014,284,1650,Leon Hall,CIN,6900000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2021,187,17935,Leonard Floyd,LAR,16000000.00,OLB,17,0,0,0,0,0,0,0,0,9.5,1,1,1,6.8,116.35
2020,103,17935,Leonard Floyd,LAR,10052109.00,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,6.9,13.8
2018,134,17935,Leonard Floyd,CHI,1884806.00,OLB,1,0,0,0,0,0,0,0,0,1,0,0,0,9.3,9.3
2021,43,18803,Leonard Fournette,TB,3250000.00,RB,14,0,0,0,812,8,69,454,2,0,0,0,0,13.3,186.6
2020,3,18803,Leonard Fournette,TB,2500000.00,RB,4,0,0,0,300,3,18,148,1,0,0,0,0,17.2,68.8
2017,3,18803,Leonard Fournette,JAX,18351067.00,RB,3,0,0,0,242,4,7,44,0,0,0,0,0,17.5,52.6
2017,126,14381,Leonard Johnson,BUF,855000.00,CB,1,0,0,0,0,0,0,0,0,1,0,1,0,10.7,10.7
2021,249,16767,Leonard Williams,NYG,26000000.00,DE,17,0,0,0,0,0,0,0,0,6.5,0,2,1,6.2,104.85
2017,296,15029,Lerentee McCray,JAX,2000000.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
2015,356,15029,Lerentee McCray,DEN,510000.00,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,309,15029,Lerentee McCray,DEN,420000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2020,434,11932,LeSean McCoy,TB,1050000.00,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,11932,LeSean McCoy,KC,3000000.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,110,11932,LeSean McCoy,BUF,7750000.00,RB,1,0,0,0,75,0,6,44,0,0,0,0,0,11.9,11.9
2019,232,18074,LeShaun Sims,TEN,720000.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
2016,254,804,Letroy Guion,GB,3950000.00,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5
2015,241,804,Letroy Guion,GB,2506870.00,NT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2014,114,804,Letroy Guion,GB,1064911.00,NT,2,0,0,0,0,0,0,0,0,0.5,0,0,0,5,10
2020,406,14967,Le'Veon Bell,KC,716695.00,RB,1,0,0,0,6,0,0,0,0,0,0,0,0,0.6,0.6
2017,20,14967,Le'Veon Bell,PIT,12120000.00,RB,1,0,0,0,67,1,9,88,1,0,0,0,0,27.5,27.5
2016,6,14967,Le'Veon Bell,PIT,853147.00,RB,3,0,0,0,357,2,4,3,0,0,0,0,0,16,48
2021,868,22869,Levi Onwuzurike,DET,3946468.00,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2,32.7
2021,443,20102,Levi Wallace,BUF,1750000.00,CB,17,0,0,0,0,0,0,0,0,0,2,0,1,4.3,72.5
2020,55,20102,Levi Wallace,BUF,1138701.00,CB,3,0,0,0,0,0,0,0,0,1,0,1,0,6.4,19.1
2019,371,15378,Levine Toilolo,SF,805000.00,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,309,15378,Levine Toilolo,ATL,4500000.00,TE,2,0,0,0,0,0,1,12,0,0,0,0,0,0.6,1.2
2016,236,15378,Levine Toilolo,ATL,1671000.00,TE,3,0,0,0,0,0,3,31,0,0,0,0,0,1,3.1
2021,627,11302,Linval Joseph,LAC,7900000.00,DT,14,0,0,0,0,0,0,0,0,1,0,0,0,3.7,51.5
2019,154,11302,Linval Joseph,MIN,9437500.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8,7.5
2017,143,11302,Linval Joseph,MIN,8250000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,4.8,9.5
2015,268,11302,Linval Joseph,MIN,4000000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2020,39,21934,L'Jarius Sneed,KC,1357865.00,CB,3,0,0,0,0,0,0,0,0,2,0,0,0,7.6,22.8
2021,161,14888,Logan Ryan,NYG,5500000.00,S,15,0,0,0,0,0,0,0,0,1,0,2,1,8.1,121.4
2019,13,14888,Logan Ryan,TEN,10000000.00,S,3,0,0,0,0,0,0,0,0,0,1,0,0,11.7,35
2017,76,14888,Logan Ryan,TEN,10000000.00,S,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
2016,21,14888,Logan Ryan,NE,1756433.00,S,3,0,0,0,0,0,0,0,0,1,1,0,0,10.2,30.5
